model_name,dataset_name,num_train_samples,num_epochs,batch_size,fp16,pue,experiment_id,gpu_type,learning_rate,max_sequence_length,gradient_accumulation_steps,num_gpus,model_parameters,CO2_emissions(kg)
gpt2-xl,imdb,25000,74,1,True,1.58,e46d717e-5909-48c1-905c-ca72816d4a55,Tesla P100-PCIE-16GB,0.0002,256,12,1,1500000000,1.866471333
gpt2-xl,imdb,25000,66,1,True,1.58,c99adf75-3e96-4c96-824d-332b7820c8ce,Tesla P100-PCIE-16GB,0.0002,256,24,1,1500000000,0.810914969
gpt2-xl,imdb,25000,60,1,True,1.58,acf27bce-e8de-4594-aadb-f09004049b15,Tesla P100-PCIE-16GB,0.0002,256,20,1,1500000000,1.778336233
bert-large-uncased,imdb,10000,1,8,True,1.58,67b63f6c-b8d1-442a-9e22-f7d22bd145dd,Tesla P100-PCIE-16GB,2e-05,256,2,1,335141890,0.013088439
bert-large-uncased,imdb,25000,1,8,True,1.58,81b8e753-f100-4d9e-83fb-1edd9a61775c,Tesla P100-PCIE-16GB,2e-05,256,2,1,335141890,0.113169837
bert-large-uncased,imdb,10000,1,4,True,1.58,bf649d66-1f83-4af7-ad3c-0503e7127e74,Tesla P100-PCIE-16GB,3e-05,512,4,1,335141890,0.078879316
bert-large-uncased,imdb,15000,1,16,True,1.58,5a15dc0c-a26c-43f8-8dd2-e89a01fd8c29,Tesla P100-PCIE-16GB,1e-05,256,2,1,335141890,0.019297129
bert-large-uncased,imdb,5000,1,8,False,1.58,396ece36-f79e-4cdc-a3c2-08a63823b5de,Tesla T4,2e-05,128,1,2,335141890,0.00812674
bert-large-uncased,imdb,20000,1,4,True,1.58,b5cdb78b-6e1a-4d90-a627-050fb513ca2c,Tesla T4,3e-05,256,8,2,335141890,0.061333088
bert-large-uncased,imdb,10000,2,16,True,1.58,5dc672ca-782b-4c3b-88ff-6914f4a86f3a,Tesla T4,2e-05,128,2,2,335141890,0.025659561
bert-large-uncased,imdb,50000,1,16,True,1.58,733c4fda-86fb-4f69-9df4-15a72c69e6d8,Tesla T4,1e-05,128,4,2,335141890,0.031390208
bert-large-uncased,imdb,25000,1,4,True,1.58,26f6789a-e4c3-48bd-86eb-3110bdba1ea7,Tesla T4,3e-05,512,8,2,335141890,0.126702701
bert-large-uncased,imdb,15000,1,8,True,1.58,ed7c03d5-7ab0-4af7-8aee-6ea03f41a0ed,Tesla T4,2e-05,512,1,2,335141890,0.073318295
gpt2-medium,imdb,10000,1,16,True,1.58,56274467-7e85-4471-a19e-ec6ad0242a93,Tesla P100-PCIE-16GB,2e-05,128,1,1,354823168,0.006937096
gpt2-medium,imdb,25000,1,8,True,1.58,659621f3-8afb-4d36-a137-3c6659cdc15b,Tesla P100-PCIE-16GB,2e-05,256,2,1,354823168,0.03655
gpt2-medium,imdb,10000,1,4,True,1.58,dbed283c-8c70-441d-af99-b18d49e82d82,Tesla P100-PCIE-16GB,3e-05,512,4,1,354823168,0.02397748
gpt2-medium,imdb,15000,1,16,True,1.58,5355c119-50b0-4c06-93c7-c051cefd849a,Tesla P100-PCIE-16GB,1e-05,256,2,1,354823168,0.021341784
gpt2-medium,imdb,5000,1,4,False,1.58,239b5a64-1a38-4c11-9259-aa9e018d191c,Tesla P100-PCIE-16GB,2e-05,128,2,1,354823168,0.004108399
gpt2-medium,imdb,20000,1,4,True,1.58,ebf8bce6-6f45-4b51-9a0b-f1d8b540fff9,Tesla P100-PCIE-16GB,3e-05,256,8,1,354823168,0.029165699
gpt2-medium,imdb,10000,2,16,True,1.58,10a0c99e-4d33-40db-97d1-106a715c6cc1,Tesla P100-PCIE-16GB,2e-05,128,2,1,354823168,0.013545707
gpt2-medium,imdb,50000,1,16,True,1.58,c4bb224d-d094-487c-94a3-aaa9c6118266,Tesla P100-PCIE-16GB,1e-05,128,4,1,354823168,0.017588373
gpt2-medium,imdb,25000,1,4,True,1.58,626435c6-48e7-47b0-93e4-85923fc97fe9,Tesla P100-PCIE-16GB,3e-05,512,8,1,354823168,0.063074968
gpt2-medium,imdb,15000,1,8,True,1.58,7e298e7e-a1c7-4d02-b279-fe9d080b3044,Tesla P100-PCIE-16GB,2e-05,512,1,1,354823168,0.042560773
gpt2-large,imdb,10000,1,8,True,1.58,cbeac770-80ed-4fe5-bc6b-26b349b18c60,Tesla P100-PCIE-16GB,2e-05,128,2,1,774030080,0.012823326
gpt2-large,imdb,25000,1,4,True,1.58,bf5c160b-01a2-4b9d-9527-05caff84248b,Tesla P100-PCIE-16GB,2e-05,256,4,1,774030080,0.063224896
gpt2-large,imdb,10000,1,2,True,1.58,1ffbd54d-fd72-4b43-b858-c3ccbf788ba4,Tesla P100-PCIE-16GB,3e-05,512,8,1,774030080,0.035758282
gpt2-large,imdb,15000,1,8,True,1.58,d62a4dd3-fa25-452e-8d9d-1b92565c7402,Tesla P100-PCIE-16GB,1e-05,256,4,1,774030080,0.038083475
gpt2-large,imdb,5000,1,16,True,1.58,ddf1f2c0-1bd5-48f5-958a-c4b3e6b1855e,Tesla P100-PCIE-16GB,2e-05,128,1,1,774030080,0.006223203
gpt2-large,imdb,20000,1,2,True,1.58,b30bdf63-62fd-4239-829e-a31206143dae,Tesla P100-PCIE-16GB,3e-05,256,16,1,774030080,0.049694561
gpt2-large,imdb,10000,2,8,True,1.58,bcd05de3-916b-4a12-9201-1b5c5d23f1e9,Tesla P100-PCIE-16GB,2e-05,128,2,1,774030080,0.024660546
gpt2-large,imdb,50000,1,8,True,1.58,a7353846-eba0-48c6-b50e-06932abe45be,Tesla P100-PCIE-16GB,1e-05,128,8,1,774030080,0.031599822
gpt2-large,imdb,25000,1,2,True,1.58,7e7d548b-922b-4495-bef9-49f5ff9c35f8,Tesla P100-PCIE-16GB,3e-05,512,16,1,774030080,0.095654665
gpt2-large,imdb,15000,1,4,True,1.58,98465e49-2037-4594-9ab5-5e9dd0ac0ccb,Tesla P100-PCIE-16GB,2e-05,512,4,1,774030080,0.068896618
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,3000,1,8,True,1.58,581db05a,NVIDIA GeForce RTX 3080,2e-05,128,1,1,1100000000,0.004145429
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,3000,1,4,True,1.58,881f2a85,NVIDIA GeForce RTX 3080,2e-05,256,2,1,1100000000,0.008371012
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,2000,1,2,True,1.58,6020dd44,NVIDIA GeForce RTX 3080,2e-05,512,4,1,1100000000,0.011673872
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,1000,1,8,True,1.58,7c034dba,NVIDIA GeForce RTX 3080,3e-05,128,1,1,1100000000,0.002609645
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,1500,1,4,True,1.58,545b342e,NVIDIA GeForce RTX 3080,2.5e-05,128,1,1,1100000000,0.006736362
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,2000,1,4,True,1.58,931e926c,NVIDIA GeForce RTX 3080,2e-05,256,1,1,1100000000,0.01134338
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,6000,2,4,True,1.58,c774ddb5,NVIDIA GeForce RTX 3080,2e-05,256,2,1,1100000000,0.091061474
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,8000,2,2,True,1.58,4bdd7476,NVIDIA GeForce RTX 3080,2.5e-05,384,4,1,1100000000,0.188123627
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,5000,3,1,True,1.58,aa064503,NVIDIA GeForce RTX 3080,3e-05,512,8,1,1100000000,0.257130051
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,4000,1,8,True,1.58,072dfcef,NVIDIA GeForce RTX 3080,2e-05,128,1,1,1100000000,0.011450718
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,5000,2,4,True,1.58,058828ed,NVIDIA GeForce RTX 3080,2.5e-05,256,2,1,1100000000,0.05524622
TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,imdb,3000,2,2,True,1.58,6b40cb15,NVIDIA GeForce RTX 3080,3e-05,384,4,1,1100000000,0.058196446
google/gemma-2b,imdb,1000,1,1,True,1.58,d840319e,NVIDIA GeForce RTX 3090,3e-05,128,2,1,2000000000,0.01273191
google/gemma-2b,imdb,2000,1,1,True,1.58,15fba555,NVIDIA GeForce RTX 3090,2.5e-05,128,3,1,2000000000,0.024483903
google/gemma-2b,imdb,3000,1,2,True,1.58,f2cf6c50,NVIDIA GeForce RTX 3090,2e-05,128,2,1,2000000000,0.022455199
google/gemma-2b,imdb,5000,1,2,True,1.58,8828419a,NVIDIA GeForce RTX 3090,2.2e-05,256,3,1,2000000000,0.052191814
google/gemma-2b,imdb,7000,1,2,True,1.58,4fee86db,NVIDIA GeForce RTX 3090,2e-05,256,3,1,2000000000,0.072611943
google/gemma-2b,imdb,10000,1,2,True,1.58,8755bddf,NVIDIA GeForce RTX 3090,1.8e-05,256,3,1,2000000000,0.103680519
google/gemma-2b,imdb,12000,1,2,True,1.58,067cd619,NVIDIA GeForce RTX 3090,1.6e-05,512,3,1,2000000000,0.192917005
google/gemma-2b,imdb,15000,1,2,True,1.58,c9c72db0,NVIDIA GeForce RTX 3090,1.5e-05,512,3,1,2000000000,0.238820266
google/gemma-2b,imdb,20000,1,2,True,1.58,26d2bd0c,NVIDIA GeForce RTX 3090,1.2e-05,512,4,1,2000000000,0.318609066
microsoft/phi-3-mini-4k-instruct,imdb,5000,1,1,False,1.58,0b8152f6-4a22-456b-b685-19be89f86ea6,Tesla P100-PCIE-16GB,2e-05,256,16,1,3800000000,0.146318497
microsoft/phi-3-mini-4k-instruct,imdb,25000,1,1,False,1.58,4282aaab-ab43-4648-9847-58111ea6e6c2,Tesla P100-PCIE-16GB,2e-05,1024,32,1,3800000000,0.792785453
microsoft/phi-3-mini-4k-instruct,imdb,10000,1,1,False,1.58,1eb6e17a-d841-4e1e-8022-a6703af7b7f7,Tesla P100-PCIE-16GB,2e-05,512,16,1,3800000000,0.627893845
microsoft/phi-3-mini-4k-instruct,imdb,25000,1,1,False,1.58,6b34ccf2-afe4-4e15-a710-c93e125597a5,Tesla P100-PCIE-16GB,2e-05,512,32,1,3800000000,0.912078688
microsoft/phi-3-mini-4k-instruct,imdb,25000,1,1,False,1.58,70608fdf-cb4b-45c6-ad34-f3ba7987a3bc,Tesla P100-PCIE-16GB,2e-05,256,16,1,3800000000,1.784667351
microsoft/phi-3-mini-4k-instruct,imdb,10000,1,1,False,1.58,2227abd3-80cd-4a3b-b966-3b525c26c5d4,Tesla P100-PCIE-16GB,2e-05,1024,16,1,3800000000,0.504159823
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,2,True,1.1,TL_128_2000_2_1_1763551674,Tesla P100-PCIE-16GB,0.0001,128,1,1,1100000000,0.006352046
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,1,True,1.1,TL_128_2000_1_2_1763551935,Tesla P100-PCIE-16GB,0.0002,128,2,1,1100000000,0.007367663
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,1,True,1.1,TL_128_5000_1_4_1763552240,Tesla P100-PCIE-16GB,0.0002,128,4,1,1100000000,0.01866898
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,1,True,1.1,TL_128_5000_1_8_1763552967,Tesla P100-PCIE-16GB,0.0001,128,8,1,1100000000,0.017901113
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,2,True,1.1,TL_160_2000_2_1_1763553689,Tesla P100-PCIE-16GB,0.0001,160,1,1,1100000000,0.007908795
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,2,True,1.1,TL_160_5000_2_2_1763553970,Tesla P100-PCIE-16GB,0.0001,160,2,1,1100000000,0.019586671
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,8000,1,1,True,1.1,TL_160_8000_1_4_1763554641,Tesla P100-PCIE-16GB,0.0002,160,4,1,1100000000,0.036602078
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,1,True,1.1,TL_192_2000_1_4_1763555969,Tesla P100-PCIE-16GB,0.0001,192,4,1,1100000000,0.010172242
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,1,True,1.1,TL_192_5000_1_6_1763556348,Tesla P100-PCIE-16GB,0.0002,192,6,1,1100000000,0.025789178
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,8000,1,1,True,1.1,TL_192_8000_1_8_1763557268,Tesla P100-PCIE-16GB,0.0002,192,8,1,1100000000,0.04093108
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,1,True,1.1,TL_224_2000_1_4_1763558733,Tesla P100-PCIE-16GB,0.0001,224,4,1,1100000000,0.011940695
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,1,True,1.1,TL_224_5000_1_6_1763559150,Tesla P100-PCIE-16GB,0.0001,224,6,1,1100000000,0.028181104
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,8000,1,1,True,1.1,TL_224_8000_1_8_1763560167,Tesla P100-PCIE-16GB,0.0001,224,8,1,1100000000,0.045846507
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,2000,1,1,True,1.1,TL_256_2000_1_4_1763561782,Tesla P100-PCIE-16GB,0.0001,256,4,1,1100000000,0.013306675
TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikitext-2,5000,1,1,True,1.1,TL_256_5000_1_6_1763562264,Tesla P100-PCIE-16GB,0.0002,256,6,1,1100000000,0.033371157
gpt2-xl,imdb,5000,1,4,True,1.58,1509cfb5-f145-480f-adf0-9cceb38ed4af,Tesla P100-PCIE-16GB,2e-05,128,1,1,1500000000,0.000552315
gpt2-xl,imdb,10000,1,4,True,1.58,6890121d-b5e0-4e5b-8715-52e27d520898,Tesla P100-PCIE-16GB,3e-05,128,2,1,1500000000,0.000140887
gpt2-xl,imdb,20000,1,2,True,1.58,90072fd5-82b9-40c7-8f53-2fbf0854b687,Tesla P100-PCIE-16GB,1e-05,128,4,1,1500000000,0.000292796
gpt2-xl,imdb,30000,1,2,True,1.58,ce7f59ca-9fc0-4898-9b25-4a87e035d950,Tesla P100-PCIE-16GB,2.5e-05,128,8,1,1500000000,0.00029776
gpt2-xl,imdb,50000,1,1,True,1.58,01d2267a-7adc-41df-b30c-a83cab2b14e6,Tesla P100-PCIE-16GB,1e-05,128,8,1,1500000000,0.000326935
gpt2-xl,imdb,5000,1,2,True,1.58,48063e03-f1b1-497d-8b46-128fccafbd32,Tesla P100-PCIE-16GB,2e-05,256,1,1,1500000000,7.78e-05
gpt2-xl,imdb,10000,1,2,True,1.58,28479907-1cd7-4455-93e2-583feb2b2401,Tesla P100-PCIE-16GB,3e-05,256,2,1,1500000000,0.000185516
gpt2-xl,imdb,15000,1,2,True,1.58,25456fc2-bee5-4550-b64d-a9a65aee1d11,Tesla P100-PCIE-16GB,1e-05,256,4,1,1500000000,0.000187371
gpt2-xl,imdb,20000,1,1,True,1.58,ac8624fe-d107-473f-87c1-2bb9f4a009c0,Tesla P100-PCIE-16GB,2e-05,256,8,1,1500000000,0.000288796
gpt2-xl,imdb,25000,1,1,True,1.58,e129dc05-8c4c-41f8-8543-d29f5fae5fcd,Tesla P100-PCIE-16GB,1.5e-05,256,8,1,1500000000,0.000300783
gpt2-xl,imdb,3000,1,1,True,1.58,2b45a7aa-5190-418d-bebd-82315aaf17e4,Tesla P100-PCIE-16GB,2e-05,512,1,1,1500000000,0.000450495
gpt2-xl,imdb,5000,1,1,True,1.58,f16914ea-5e36-4d53-a1dc-edeeb7c0a21b,Tesla P100-PCIE-16GB,1e-05,512,2,1,1500000000,7.04e-05
gpt2-xl,imdb,8000,1,1,True,1.58,19d9c187-bdb8-4c7c-9e7d-463b40dcc51f,Tesla P100-PCIE-16GB,3e-05,512,4,1,1500000000,0.000170655
gpt2-xl,imdb,10000,1,1,True,1.58,26b63913-dbcd-4623-a567-187344a976be,Tesla P100-PCIE-16GB,1.5e-05,512,4,1,1500000000,0.000158326
gpt2-xl,imdb,2000,1,1,False,1.58,96a404f4-5df3-4449-9e3c-6e1bd13ba6a4,Tesla P100-PCIE-16GB,2e-05,128,1,1,1500000000,9.58e-05
microsoft/phi-3-mini-4k-instruct,imdb,5000,1,1,False,1.58,b17c115f-ea93-4fdb-a434-81d632eb0b57,Tesla P100-PCIE-16GB,2e-05,256,8,1,3800000000,0.11320927
microsoft/phi-3-mini-4k-instruct,imdb,10000,1,1,False,1.58,4d8daf12-087a-4c13-ba3f-490c3dfc5deb,Tesla P100-PCIE-16GB,2e-05,256,16,1,3800000000,0.225926715
microsoft/phi-3-mini-4k-instruct,imdb,15000,1,1,False,1.58,6837c07f-cca6-4f2c-ac7f-99c1b8809cdb,Tesla P100-PCIE-16GB,1e-05,256,16,1,3800000000,0.337485654
microsoft/phi-3-mini-4k-instruct,imdb,10000,1,1,False,1.58,6c544a72-bc20-4f03-9321-d43b0deb752c,Tesla P100-PCIE-16GB,2e-05,512,16,1,3800000000,0.042751214
google/gemma-2-2b-it,imdb,5000,1,1,False,1.58,1b96e5f5-6f3e-4416-b7ed-04cef00288b6,Tesla P100-PCIE-16GB,2e-05,256,8,1,2000000000,0.275021435
google/gemma-2-2b-it,imdb,10000,1,1,False,1.58,b3469fda-6a83-4d30-aad2-36174e3a794f,Tesla P100-PCIE-16GB,2e-05,256,16,1,2000000000,0.553631182
google/gemma-2-2b-it,imdb,15000,1,1,False,1.58,9bc33fa8-91f9-4c09-a94d-c8ae0659b5e0,Tesla P100-PCIE-16GB,1e-05,256,16,1,2000000000,0.822409717
google/gemma-2-2b-it,imdb,10000,1,1,False,1.58,a55646dd-b799-443a-9964-39ffcd06f035,Tesla P100-PCIE-16GB,2e-05,512,16,1,2000000000,0.686503693
google/gemma-2-2b-it,imdb,15000,1,1,False,1.58,9c06a0c0-e5fe-4050-b36f-21d31d0d54cb,Tesla P100-PCIE-16GB,2e-05,512,24,1,2000000000,0.355117735
distilbert-base-uncased,imdb,5000,1,16,True,1.58,8ccaa5c8-45cb-4a68-83fd-a0eeff4e0ae1,Tesla P100-PCIE-16GB,2e-05,256,1,1,66000000,0.001014515
distilbert-base-uncased,imdb,10000,1,16,True,1.58,2c605def-cd66-4514-89d2-0b12bbac28e5,Tesla P100-PCIE-16GB,3e-05,256,2,1,66000000,0.001989493
distilbert-base-uncased,imdb,15000,1,32,True,1.58,0b0cda9d-c0e9-4b01-8835-ef6ed7867bf7,Tesla P100-PCIE-16GB,2e-05,512,1,1,66000000,0.006256659
distilbert-base-uncased,imdb,25000,1,32,True,1.58,d800e3a4-5e98-468e-90d5-9d53b14ceb4a,Tesla P100-PCIE-16GB,1e-05,512,2,1,66000000,0.010396345
distilbert-base-uncased,sst2,15000,1,16,True,1.58,5b5d5458-4b3b-46ce-8834-2a5a919d8742,Tesla P100-PCIE-16GB,2e-05,128,1,1,66000000,0.000504311
distilbert-base-uncased,sst2,30000,1,32,True,1.58,7f5a7653-fe2a-4cde-bcd1-d75a3db6fb30,Tesla P100-PCIE-16GB,2e-05,256,1,1,66000000,0.001021269
distilbert-base-uncased,sst2,50000,1,32,True,1.58,466578ca-1827-4398-b40d-11997a835e73,Tesla P100-PCIE-16GB,3e-05,256,2,1,66000000,0.001605115
distilbert-base-uncased,sst2,67000,1,32,True,1.58,461411da-a524-4726-88c8-9d87054ab358,Tesla P100-PCIE-16GB,1e-05,512,2,1,66000000,0.002090518
bert-base-uncased,imdb,5000,1,8,True,1.58,c47fbf5d-9abd-4253-9136-fa2c392a3757,Tesla P100-PCIE-16GB,2e-05,256,2,1,110000000,0.002163066
bert-base-uncased,imdb,10000,1,16,True,1.58,b807fcb6-a3de-4def-a562-c0e4bda0196d,Tesla P100-PCIE-16GB,2e-05,256,2,1,110000000,0.003937681
bert-base-uncased,imdb,15000,1,16,True,1.58,d7e3f6dc-7abc-4add-974f-710242d075f0,Tesla P100-PCIE-16GB,3e-05,512,2,1,110000000,0.012533795
bert-base-uncased,imdb,25000,1,32,True,1.58,c7e26e87-6516-4a1e-83a2-7273286f0cf7,Tesla P100-PCIE-16GB,1e-05,512,2,1,110000000,0.021144701
bert-base-uncased,sst2,15000,1,16,True,1.58,7f2a0166-9d38-4562-967a-5c2544154b03,Tesla P100-PCIE-16GB,2e-05,128,1,1,110000000,0.00108685
bert-base-uncased,sst2,30000,1,16,True,1.58,6dd55db3-5bbf-4f69-ace0-1fd5613db2d2,Tesla P100-PCIE-16GB,3e-05,256,2,1,110000000,0.001897148
bert-base-uncased,sst2,50000,1,32,True,1.58,e2f3bc59-a4fe-4475-bb4e-ff62145658a5,Tesla P100-PCIE-16GB,2e-05,256,2,1,110000000,0.003251821
bert-base-uncased,sst2,67000,1,32,True,1.58,013c523e-7534-4abf-8e92-0aa3a60d9ea7,Tesla P100-PCIE-16GB,1e-05,512,2,1,110000000,0.00439579
roberta-base,imdb,5000,1,8,True,1.58,bc6df85e-3687-4258-9260-eeff5e8ea6a5,Tesla P100-PCIE-16GB,2e-05,256,2,1,125000000,0.00212018
roberta-base,imdb,10000,1,16,True,1.58,ed7e5016-9e4e-4388-9009-b4108719adda,Tesla P100-PCIE-16GB,2e-05,256,2,1,125000000,0.003980437
roberta-base,imdb,15000,1,16,True,1.58,37429e5e-1155-4667-bbe2-5623c6c8c01e,Tesla P100-PCIE-16GB,3e-05,512,2,1,125000000,0.012543069
roberta-base,imdb,25000,1,32,True,1.58,08dec8ab-c60c-41b3-b8b8-039dff97dd86,Tesla P100-PCIE-16GB,1e-05,512,2,1,125000000,0.020642347
roberta-base,sst2,15000,1,16,True,1.58,de6810c3-b887-410b-960e-43763dbe275f,Tesla P100-PCIE-16GB,2e-05,128,1,1,125000000,0.001057056
roberta-base,sst2,30000,1,16,True,1.58,a572e180-cc04-4ca3-b32a-c9dbb939e243,Tesla P100-PCIE-16GB,3e-05,256,2,1,125000000,0.001992936
roberta-base,sst2,50000,1,32,True,1.58,862bf87a-85ff-4b8f-b4d3-bb192d188d2a,Tesla P100-PCIE-16GB,2e-05,256,2,1,125000000,0.003125953
roberta-base,sst2,67000,1,32,True,1.58,01aad12a-6b50-4400-8b35-1d928c06c479,Tesla P100-PCIE-16GB,1e-05,512,2,1,125000000,0.004355669
gpt2-medium,imdb,5000,1,4,True,1.58,dd734e2c-5a89-4776-8a0e-959cc14a6c20,Tesla P100-PCIE-16GB,2e-05,256,4,1,355000000,0.0070495
gpt2-medium,imdb,10000,1,4,True,1.58,95eaaadc-b831-47d9-b94a-f38b7209795e,Tesla P100-PCIE-16GB,2e-05,256,4,1,355000000,0.014541668
gpt2-medium,imdb,15000,1,4,True,1.58,a7c16594-fae8-467d-a0f6-03a94590b0dd,Tesla P100-PCIE-16GB,1e-05,512,4,1,355000000,0.038184465
gpt2-medium,sst2,15000,1,4,True,1.58,796259d6-3b8f-4562-ab9a-c22ad32478ee,Tesla P100-PCIE-16GB,2e-05,128,4,1,355000000,0.004111732
gpt2-medium,sst2,30000,1,4,True,1.58,1b0b9880-e5fe-419e-8154-f808651c7532,Tesla P100-PCIE-16GB,2e-05,256,4,1,355000000,0.008167967
gpt2-medium,sst2,50000,1,4,True,1.58,e240968c-ad09-4566-80b6-cb4154c83061,Tesla P100-PCIE-16GB,1e-05,256,4,1,355000000,0.013501791
sentence-transformers/all-MiniLM-L6-v2,sst2,3000,1,8,True,1.58,25391ff0-7f81-4eef-935f-48c5641c568a,Tesla P100-PCIE-16GB,3e-05,128,1,1,22000000,0.00012322
sentence-transformers/all-MiniLM-L6-v2,sst2,5000,1,16,True,1.58,bb8b385b-f60a-4757-a6ad-dc8cf69c94d1,Tesla P100-PCIE-16GB,2e-05,128,1,1,22000000,9.3e-05
sentence-transformers/all-MiniLM-L6-v2,sst2,10000,1,32,True,1.58,ad152ee0-63d3-465b-b632-24a452baadda,Tesla P100-PCIE-16GB,2e-05,128,1,1,22000000,0.000150373
sentence-transformers/all-MiniLM-L6-v2,sst2,15000,1,16,True,1.58,39537f54-28e7-451d-a0fa-e519105ce048,Tesla P100-PCIE-16GB,1e-05,256,1,1,22000000,0.000243882
sentence-transformers/all-MiniLM-L6-v2,sst2,15000,1,32,True,1.58,5e67a1c5-1126-4f29-8d92-f220c5f93b6f,Tesla P100-PCIE-16GB,3e-05,256,1,1,22000000,0.000172962
google/mobilebert-uncased,sst2,3000,1,8,True,1.58,6dcbab57-e128-454e-b8e9-063b0ae9b921,Tesla P100-PCIE-16GB,2e-05,128,1,1,25000000,0.000458906
google/mobilebert-uncased,sst2,5000,1,16,True,1.58,fb5d2aa1-4b5b-46af-986c-fa75dc264477,Tesla P100-PCIE-16GB,3e-05,128,1,1,25000000,0.000452408
google/mobilebert-uncased,sst2,10000,1,16,True,1.58,9faae294-e169-4f43-ac58-0f070bd56fcc,Tesla P100-PCIE-16GB,1e-05,256,1,1,25000000,0.000875054
google/mobilebert-uncased,sst2,12000,1,32,True,1.58,765ac16d-c1b2-41c2-9509-85db951fb65c,Tesla P100-PCIE-16GB,2e-05,256,1,1,25000000,0.000603867
google/mobilebert-uncased,sst2,15000,1,32,True,1.58,f288f83a-d9cd-45aa-bcd6-7c9835877fe6,Tesla P100-PCIE-16GB,3e-05,256,1,1,25000000,0.000781507
distilbert-base-uncased,sst2,3000,1,8,True,1.58,bfeaadfd-3209-4efd-a6a1-19fbfee283a0,Tesla P100-PCIE-16GB,2e-05,128,1,1,66000000,0.000180117
distilbert-base-uncased,sst2,5000,1,16,True,1.58,dd3fb7ca-7f59-4297-9314-6eeb3dd0f37b,Tesla P100-PCIE-16GB,2e-05,128,1,1,66000000,0.000199213
distilbert-base-uncased,sst2,10000,1,16,True,1.58,1cd20b2c-8617-4d7f-97b6-53f92bd2e38f,Tesla P100-PCIE-16GB,3e-05,256,1,1,66000000,0.000512385
distilbert-base-uncased,sst2,12000,1,32,True,1.58,39c8ee92-e4e8-4427-9623-a63e0e4c9cf0,Tesla P100-PCIE-16GB,2e-05,256,1,1,66000000,0.000589019
distilbert-base-uncased,sst2,15000,1,32,True,1.58,08481a05-1b1b-4512-93d9-b5b86472cff4,Tesla P100-PCIE-16GB,1e-05,256,1,1,66000000,0.000652541
